1289249680769026994,-22,0
1289249680866378068,-22,0
1289249680967082977,-22,19.00704909
1289249681067868947,258,20.454614945
1289249681170521020,1365,19.699372091
1289249681269757032,2825,17.5919895624
1289249681369406938,4247,17.4611798997
1289249681467928886,5686,18.7094777075
1289249681574764013,7169,19.9931471145
1289249681667869091,8565,21.1516798447
1289249681768874883,9959,22.1314295097
1289249681867265939,11471,23.4190655663
1289249681970006942,13109,23.8926674822
1289249682064627885,14672,24.6187491029
1289249682169563055,16409,25.5013282737
1289249682271358013,18118,26.5063068818
1289249682370439052,19859,27.2947941497
1289249682471370935,21689,27.9041870081
1289249682569251060,23552,28.4734525837
1289249682671015977,25475,29.1030422005
1289249682766554117,27404,29.7821488515
1289249682869119882,29413,30.2998237725
1289249682969875097,31379,31.3968633988
1289249683069550991,33479,31.9841275257
1289249683167685031,35629,32.053200833
1289249683267853021,37741,32.6632663471
1289249683365940093,39836,33.6649733546
1289249683465157985,41936,34.3705987902
1289249683572153091,44178,35.321210738
1289249683670979022,46413,35.8457602702
1289249683764476060,48589,35.8013381302
1289249683868489980,50887,36.4992026816
1289249683967334985,53179,37.394578824
1289249684070370912,55611,37.6081614204
1289249684168170928,58001,37.9340706892
1289249684270054101,60423,38.38168127
1289249684365012884,62827,38.9256879657
1289249684467384099,65355,39.0493093173
1289249684567089080,67837,39.795315594
1289249684766393899,72854,40.7426046402
1289249684863729000,75311,41.2162934163
1289249684967252969,77975,41.6516013067
1289249685068259954,80530,42.1008724314
1289249685167687892,83229,42.4217259235
1289249685263537883,85862,42.1369457433
1289249685366647005,88655,42.5320753719
1289249685466097116,91402,42.9910491542
1289249685566682100,94175,43.2277819616
1289249685666191101,96903,43.6869624841
1289249685765527009,99723,43.9648300412
1289249685866491079,102541,44.0924609949
1289249685968341112,105404,44.6141624145
1289249686068399906,108153,45.0562065668
1289249686165024042,111057,45.1928481597
1289249686265846014,113995,44.7281008227
1289249686364331960,116807,45.4733718792
1289249686466198921,119675,46.1248494706
1289249686566241025,122657,46.3049297571
1289249686664182901,125455,46.2514184681
1289249686765554904,128414,46.919774346
1289249686862082004,131415,46.6580942809
1289249686965572118,134419,46.6364175897
1289249687061882972,137314,47.4480106498
1289249687164350032,140333,47.4785634099
1289249687263216018,143383,47.7055137307
1289249687365071058,146481,47.5385848985
1289249687465857028,149571,47.8862361223
1289249687562081098,152657,47.7642078363
1289249687662355899,155669,47.8224058934
1289249687763048887,158740,48.700893582
1289249687863907098,161918,48.58109503
1289249687965548992,164995,48.679707996
1289249688062601089,168011,49.1962086097
1289249688163324117,171298,48.8036469333
1289249688264672040,174387,48.8362922073
1289249688364017009,177539,49.5653547375
1289249688465711116,180766,49.3055809261
1289249688563183069,183918,49.3558942749
1289249688664206981,187166,49.3186141179
1289249688763537883,190345,49.558930801
1289249688864821910,193475,49.9958267338
1289249688959680080,196595,50.2196771593
1289249689062886953,199987,49.6097874904
1289249689162270069,203134,49.9638644758
1289249689262181043,206303,50.5467731244
1289249689362572908,209621,50.4318058678
1289249689461555004,212727,50.3990936339
1289249689564011096,215987,51.0874585469
1289249689664349079,219224,51.0175559945
1289249689761809110,222557,50.6317291083
1289249689863697052,225765,50.5413011521
1289249689962404966,229063,51.2667951355
1289249690061366081,232384,50.6382534547
1289249690160049915,235613,50.8179675393
1289249690261897087,238939,51.2422841547
1289249690358213901,242207,51.140248173
1289249690460433006,245573,50.9401596463
1289249690559644937,248779,51.5030416547
1289249690660876989,252127,51.7014081783
1289249690762056112,255418,51.6514381783
1289249690864774942,258825,51.8322566878
1289249690962488889,262117,51.6032994728
1289249691158660888,268837,51.3101372281
1289249691259047985,272027,51.7408850659
1289249691360063076,275433,52.3671135769
1289249691460776090,278803,51.8139421334
1289249691557636976,282033,51.9940879794
1289249691665503978,285429,52.5474495907
1289249691759987115,288787,52.5912668274
1289249691858906984,291918,51.828776627
1289249691960946083,295411,52.8284905568
1289249692062834978,298627,52.5400196651
1289249692158436059,301834,53.2535425494
1289249692261868953,305359,52.4930011136
1289249692362812995,308687,52.5798443422
1289249692465156078,311945,53.3022719134
1289249692559019088,315221,53.2979838186
1289249692660396099,318745,52.1872130726
1289249692759985923,322007,52.6345238924
1289249692861829996,325331,53.4707387654
1289249692961014986,328671,53.4236526731
1289249693057549953,332005,52.958715118
1289249693159158945,335303,53.0924734026
1289249693259545087,338634,53.7835884864
1289249693359402894,341977,53.5635927798
1289249693460294008,345359,53.5247675305
1289249693557723045,348746,53.3391199835
1289249693661156892,352151,53.2908339112
1289249693755409002,355463,53.6078720593
1289249693859685897,358947,53.1440281624
1289249693959614038,362227,53.9108117084
1289249694058026075,365587,53.9638762414
1289249694159317970,368992,53.6434814676
1289249694255392074,372314,53.7052458821
1289249694359083890,375814,53.5451354622
1289249694465416908,379033,54.6588029059
1289249694555461883,382513,54.6767828021
1289249694658761024,386027,52.2181812602
1289249694757028102,389295,53.9554577005
1289249694859204053,392635,54.4285860462
1289249694960602998,396050,54.5347441383
1289249695059047937,399345,54.2973697402
1289249695155297994,402737,54.1087816742
1289249695258533000,406263,53.6739669091
1289249695356568098,409616,54.060704179
1289249695456804990,413085,53.9921288187
1289249695557737112,416547,53.9220478309
1289249695661207914,419829,54.6055367402
1289249695753006935,423256,54.681658838
1289249695857328891,426699,53.3520319614
1289249695959358930,430116,54.7851355364
1289249696059376001,433493,54.6361921296
1289249696257406949,440383,54.2388031969
1289249696355139970,443729,54.1628820864
1289249696454181909,447087,54.4530826065
1289249696557267904,450654,54.4689478348
1289249696653839111,453942,54.3464685496
1289249696756382942,457335,54.7872605432
1289249696859935045,460815,55.0969998978
1289249696954651117,464261,54.4832657198
1289249697052434921,467685,53.6408876201
1289249697154553890,471292,54.0426823884
1289249697260212898,474607,54.7781232157
1289249697353660106,478086,55.2220163813
1289249697561700105,484936,54.5302599261
1289249697658626079,488443,54.7276870769
1289249697753885030,492040,53.198076039
1289249697853961944,495427,53.2412463215
1289249697954926967,498907,54.5168826153
1289249698156682014,505807,54.4417916334
1289249698255017042,509132,54.5928801126
1289249698354471921,512679,54.4116515272
1289249698459523916,516167,54.2522356378
1289249698550389051,519539,54.5000845443
1289249698654612064,523107,53.4943334909
1289249698753792047,526583,54.3144434329
1289249698860014915,530005,54.6447103121
1289249698952430009,533353,55.013349133
1289249699048268079,536851,53.3796498992
1289249699152652978,540291,53.9455417041
1289249699254671096,543753,55.0179740582
1289249699351458072,547191,54.4298772306
1289249699452960968,550618,54.1812669543
1289249699553761005,554095,54.6862729986
1289249699659796953,557557,54.8609617195
1289249699753453969,560961,54.9222991653
1289249699853657007,564499,53.674834681
1289249700057440042,571303,54.746278921
1289249700154087066,574759,54.6990743791
1289249700251415014,578311,53.6526240618
1289249700352534055,581754,53.7913824688
1289249700460123062,585211,55.1067023836
1289249700550997972,588689,54.8496316356
1289249700653949022,592305,52.9726939897
1289249700751192092,595638,54.169418093
1289249700854490041,599238,54.374777168
1289249700952181100,602789,53.8862260342
1289249701053098917,606338,53.5039781104
1289249701152343988,609764,54.0119666034
1289249701251276016,613177,54.2531336735
1289249701350501060,616767,53.9396689332
1289249701447700023,620126,53.5819845554
1289249701553013086,623722,54.2598201826
1289249701659208059,627127,54.8958982589
1289249701752548933,630559,54.8931172547
1289249701852096080,634105,53.2633821867
1289249701951875925,637421,54.0895277783
1289249702053466081,640973,54.6448364569
1289249702150228977,644396,53.9649841571
1289249702250852108,647867,53.9599190921
1289249702355699062,651343,54.569870614
1289249702460397005,654818,55.0987329716
1289249702548227071,658067,54.5929858831
1289249702648021936,661588,53.3103675706
1289249702749449968,665167,53.8689982522
1289249702853858947,668535,54.4924765236
1289249702950403928,672082,54.7884400157
1289249703051675081,675673,53.3308498676
1289249703151211023,679085,53.9614041082
1289249703253961086,682551,54.5132244632
1289249703345654010,685975,54.143500357
1289249703450680017,689583,53.2809610025
1289249703549601078,693022,54.204177655
1289249703657814979,696415,54.84287711
1289249703749557018,699975,54.8577522499
1289249703948312997,706761,53.4573945888
1289249704058584928,710343,54.6977238949
1289249704147937059,713692,54.5466790506
1289249704245980978,717099,52.9883884467
1289249704350598096,720711,53.9983748039
1289249704458553075,724021,54.9710708671
1289249704548155069,727543,55.0476813932
1289249704648459911,731005,52.419813182
1289249704745910882,734233,54.3493917877
1289249704845405101,737682,54.6264603898
1289249704948267936,741174,54.2468149216
1289249705045387029,744385,54.6999218114
1289249705146234989,747953,54.6371249547
1289249705248270988,751499,53.9356819829
1289249705345391988,754802,54.2882811915
1289249705449189901,758393,54.4691645602
1289249705551167011,761933,54.2567455356
1289249705649100065,765375,54.1336870721
1289249705749815940,768811,54.1670211523
1289249705847995996,772349,54.1813526802
1289249705951175928,775775,54.0311940411
1289249706049269914,779204,54.7250316478
1289249706145658016,782651,53.943824981
1289249706246109962,786131,53.822379386
1289249706349380970,789479,54.6866514147
1289249706452517986,793045,55.1085709652
1289249706546262979,796479,54.0309639629
1289249706644169092,799727,53.8347496112
1289249706741381883,803202,54.6507489102
1289249706856585025,806802,54.8001203988
1289249706944906949,810136,55.3346301825
1289249707046833992,813691,53.213206704
1289249707144850969,817195,54.0087412465
1289249707243969917,820425,54.2700371963
1289249707346149921,823995,55.0054042832
1289249707446269989,827439,54.30691958
1289249707542579889,830721,54.5714239217
1289249707648026943,834307,54.7414344509
1289249707743494987,837781,54.3658664299
1289249707846189022,841299,53.8561164015
1289249707945389032,844739,54.516823561
1289249708046593904,848265,54.3396138636
1289249708145828008,851677,54.3682018614
1289249708245342016,855158,54.4276853595
1289249708344680070,858557,54.3578895774
1289249708446816921,861952,54.8579605152
1289249708546263933,865513,54.7611182009
1289249708643518924,868893,54.0093222941
